"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","6525.558","5167.01","11126.671","3406.225","3672.126","3012.005","5483.659"
"SD_Ann","3234.118","2040.034","12013.697","2021.721","1062.61","1295.848","5945.076"
"CV_Ann","0.496","0.395","1.08","0.594","0.289","0.43","1.084"
"Q10_Mag","3455","2596.5","0","2049.8","2235.4","1747.5","2048"
"Q25_Mag","4268","3274.5","3595","2353","3149","2234.5","2729.5"
"Q50_Mag","5770","5004","5709","2728","3732","2802.5","3942.5"
"Q75_Mag","7802","7062.25","15456","3984","4262","3698","5811.75"
"Q90_Mag","9629","8032","34834.8","4752.4","5007.2","4334.5","8543.4"
"Q10_Tim","1","49","116","135","81","160","90"
"Q25_Tim","1","15","120","183","77","161","92"
"Q50_Tim","70","77","125","196","166","149","130"
"Q75_Tim","131","91","104","163","184","87","126"
"Q90_Tim","70","67","59","158",NA,NA,"88"
"Q10_Fre","1","2","2","5","5","8","3"
"Q25_Fre","1","2","2","16","4","12","6"
"Q50_Fre","3","3","3","11","15","8","7"
"Q75_Fre","6","6","4","2","4","1","3"
"Q90_Fre","2","5","3","1",NA,NA,"2"
"Q10_Dur","365","361","289","342","332","305","332"
"Q25_Dur","365","319","284","187","313","196","277"
"Q50_Dur","311","234","266","101","145","71","188"
"Q75_Dur","182","146","181","25","11","18","93"
"Q90_Dur","64","19","126","14",NA,NA,"55"
"Q10_Mag_Lng_Evt","17488","9161","18890","5363","6133","8499","10922"
"Q25_Mag_Lng_Evt","17488","9161","18890","14291","6133","4777","11790"
"Q50_Mag_Lng_Evt","9761","9161","18890","14291","6133","8499","11122"
"Q75_Mag_Lng_Evt","8325","8824","42241","14291","5898","8499","14679"
"Q90_Mag_Lng_Evt","17488","9161","42241","14291",NA,NA,"20795"
"Q10_Strt_Tim_Lng_Evt","1","1","188","214","54","51","84"
"Q25_Strt_Tim_Lng_Evt","1","1","188","130","56","187","93"
"Q50_Strt_Tim_Lng_Evt","78","1","188","139","149","83","106"
"Q75_Strt_Tim_Lng_Evt","196","75","10","156","276","87","133"
"Q90_Strt_Tim_Lng_Evt","26","11","15","158",NA,NA,"52"
"Q10_Strt_Sea_Lng_Evt","win","win","sum","sum","win","win","win"
"Q25_Strt_Sea_Lng_Evt","win","win","sum","spr","win","sum","win"
"Q50_Strt_Sea_Lng_Evt","spr","win","sum","spr","spr","spr","spr"
"Q75_Strt_Sea_Lng_Evt","sum","spr","win","sum","aut","spr","spr"
"Q90_Strt_Sea_Lng_Evt","win","win","win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","365","305","178","152","254","71","220"
"Q25_Dur_Lng_Evt","365","305","178","58","251","53","201"
"Q50_Dur_Lng_Evt","240","146","150","49","43","24","108"
"Q75_Dur_Lng_Evt","67","59","102","18","6","18","45"
"Q90_Dur_Lng_Evt","35","8","97","14",NA,NA,"38"
"Init_Mag","17007.393","8953.725","29662.395","9216.212","3953.428","4003.945","12132.85"
"Init_Tim","41","15","52","-44","-32","-14","3"
"Init_Dur","38","19","9","13","24","21","20.667"
"Wet_BFL_Mag_10","4235.4","3190.6","8389.2","2059.4","2589.5","1665.6","3688.283"
"Wet_BFL_Mag_50","6620","6223","27577","3494","3862","2891","8444.5"
"Wet_Tim","5","-2","3","-71","-55","-50","-28.333"
"Wet_BFL_Dur","289","244","109","235","336","287","250"
"Peak_Mag_Ann","17488","9161","42241","14291","6972","8499","16442"
"Peak_Mag_Tim","40","17","111","163","14","99","74"
"Peak_Mag_95","16406.5",NA,"30565.5",NA,NA,NA,"23486"
"Peak_Mag_90","13624.5","8755","18890","14291",NA,NA,"13890.125"
"Peak_Mag_80","8189","7626","14461","14291","6972","8499","10006.333"
"Peak_Dur_95","16",NA,"96",NA,NA,NA,"56"
"Peak_Dur_90","64","19","126","14",NA,NA,"55.75"
"Peak_Dur_80","141","117","167","17","1","9","75.333"
"Peak_Fre_95","2",NA,"2",NA,NA,NA,"2"
"Peak_Fre_90","2","5","3","1",NA,NA,"2.75"
"Peak_Fre_80","7","5","4","1","1","1","3.167"
"Peak_Tim_95","34",NA,"108",NA,NA,NA,"71"
"Peak_Tim_90","75","102","188","158",NA,NA,"130.75"
"Peak_Tim_80","222","66","223.5","156","14","95","129.417"
"Rec_Mag","6784","7389","42241","14291","5898","4400","13500.5"
"Rec_Tim","293","241","111","163","280","236","220.667"
"Rec_Dur","52","72","183","82","35","8","72"
"Rec_ROC","0.02","0.018","0.023","0.064","0.026","0.187","0.056"
"Dry_Mag_90","3281.8","2933","3765","3035","1780","3709","3083.967"
"Dry_Mag_50","3142","2578","3765","2440.5","1780","2618","2720.583"
"Dry_Mag_10","2919","2182","3765","2056.5","1780","1888.4","2431.817"
"Dry_Tim","345","313","294","245","315","244","292.667"
"Dry_Dur","19","57","1","66","1","123","44.5"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg","2",NA,"2",NA,NA,NA,"2"
"No_Peaks_Max","3",NA,"3",NA,NA,NA,"3"
"Frac_V_Cent_Avg","0.767",NA,"0.674",NA,NA,NA,"0.721"
"Frac_V_Cent_Max","0.533",NA,"0.526",NA,NA,NA,"0.53"
