"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","254.812","184.909","718.541","245.127","157.812","138.632","283.195"
"SD_Ann","282.157","436.975","2507.236","317.986","195.856","399.184","1085.719"
"CV_Ann","1.107","2.363","3.489","1.297","1.241","2.879","3.834"
"Q10_Mag","25.4","0","61.48","14.44","0.5","0.5","0.5"
"Q25_Mag","33","14.825","120.3","33.1","1.1","0.5","22.95"
"Q50_Mag","144.1","59.55","285","142.3","69","17.7","103.85"
"Q75_Mag","399.8","162.45","538.4","361.7","231.6","133.375","313"
"Q90_Mag","675.8","350.85","1021.94","624.48","552.2","348.45","592.14"
"Q10_Tim","1","68","1","65","1","98","38"
"Q25_Tim","80","133","1","51","115","201","96"
"Q50_Tim","149","114","108","91","118","241","136"
"Q75_Tim","166","130","107","135","67","248","142"
"Q90_Tim","199","164","133","149","48","254","157"
"Q10_Fre","1","2","1","2","1","3","1"
"Q25_Fre","4","9","1","5","8","5","5"
"Q50_Fre","6","10","8","6","8","8","7"
"Q75_Fre","7","6","8","7","6","5","6"
"Q90_Fre","5","5","9","6","2","3","5"
"Q10_Dur","365","324","365","351","365","346","352"
"Q25_Dur","344","259","365","306","228","182","280"
"Q50_Dur","216","141","301","196","171","119","190"
"Q75_Dur","125","41","177","108","76","45","95"
"Q90_Dur","56","26","82","42","7","24","39"
"Q10_Mag_Lng_Evt","2180.1","4579.2","32116.8","3112.4","673.8","5464","8021"
"Q25_Mag_Lng_Evt","1103.8","4579.2","32116.8","3112.4","673.8","5464","7841"
"Q50_Mag_Lng_Evt","1103.8","2017.2","32116.8","3112.4","673.8","5464","7414"
"Q75_Mag_Lng_Evt","1103.8","3570.1","32116.8","1262.5","673.8","5464","7365"
"Q90_Mag_Lng_Evt","1103.8","1840.4","32116.8","1262.5","673.8","5464","7076"
"Q10_Strt_Tim_Lng_Evt","1","1","1","1","1","191","32"
"Q25_Strt_Tim_Lng_Evt","1","1","1","1","16","191","35"
"Q50_Strt_Tim_Lng_Evt","127","169","1","62","16","227","100"
"Q75_Strt_Tim_Lng_Evt","141","57","57","172","17","227","111"
"Q90_Strt_Tim_Lng_Evt","180","359","74","179","51","228","178"
"Q10_Strt_Sea_Lng_Evt","win","win","win","win","win","sum","win"
"Q25_Strt_Sea_Lng_Evt","win","win","win","win","win","sum","win"
"Q50_Strt_Sea_Lng_Evt","spr","sum","win","win","win","sum","win"
"Q75_Strt_Sea_Lng_Evt","spr","win","win","sum","win","sum","win"
"Q90_Strt_Sea_Lng_Evt","sum","win","spr","sum","win","sum","sum"
"Q10_Dur_Lng_Evt","365","250","365","273","365","176","299"
"Q25_Dur_Lng_Evt","246","103","365","258","91","149","202"
"Q50_Dur_Lng_Evt","119","30","153","102","70","69","90"
"Q75_Dur_Lng_Evt","79","13","75","48","52","15","47"
"Q90_Dur_Lng_Evt","29","8","32","27","6","12","19"
"Init_Mag","312.044","633.717","1121.947","183.686","65.096","172.728","414.87"
"Init_Tim","64","-8","-5","-57","-58","-42","-17.667"
"Init_Dur","13","9","8","10","13","22","12.5"
"Wet_BFL_Mag_10","70.3","13.7","170.21","75.34","9.27","26.6","60.903"
"Wet_BFL_Mag_50","325.5","113.35","450.95","246","203.5","39.65","229.825"
"Wet_Tim","74","-17","52","-7","10","221","55.5"
"Wet_BFL_Dur","114","210","28","220","210","10","132"
"Peak_Mag_Ann","2180.1","4579.2","32116.8","3112.4","673.8","5464","8021.05"
"Peak_Mag_Tim","281","27","79","107","54","230","129.667"
"Peak_Mag_95","914","2022.6","2065.7","1011.2",NA,"3398.7","1882.44"
"Peak_Mag_90","1086.9","2022.6","1302.6","936","633","1333.4","1219.083"
"Peak_Mag_80","518.45","2019.9","832.95","860.8","464.3","617.9","885.717"
"Peak_Dur_95","16","21","52","22",NA,"9","24"
"Peak_Dur_90","56","26","82","42","7","24","39.5"
"Peak_Dur_80","101","34","138","95","59","42","78.167"
"Peak_Fre_95","7","5","8","5",NA,"2","5.4"
"Peak_Fre_90","5","5","9","6","2","3","5"
"Peak_Fre_80","8","6","8","7","5","5","6.5"
"Peak_Tim_95","187","130","148","124",NA,"258","169.4"
"Peak_Tim_90","214","130","117","115","40.5","252","144.75"
"Peak_Tim_80","150.5","160.5","117.5","119","193","227","161.25"
"Rec_Mag","1103.8","2017.2","32116.8","755","402.7","5464","6976.583"
"Rec_Tim","187","192","79","212","219","230","186.5"
"Rec_Dur","149","64","218","61","43","106","106.833"
"Rec_ROC","0.085","0.421","0.104","0.186","0.286","0.157","0.206"
"Dry_Mag_90","28.58","387.04","149.27","47.3","117.52","197.9","154.602"
"Dry_Mag_50","28.1","52.5","95.8","19.2","0.5","58.6","42.45"
"Dry_Mag_10","26.84","0","40.78","0","0.5","13.5","13.603"
"Dry_Tim","336","256","297","273","262","336","293.333"
"Dry_Dur","13","163","62","103","325","31","116.167"
"Dry_NoFL_Days","0","37","0","12","10","0","9.833"
"No_Peaks_Avg","1","1.4","1.667","1.333",NA,"1","1.28"
"No_Peaks_Max","1","1","5","1",NA,"1","1.8"
"Frac_V_Cent_Avg","0.833","0.567","0.556","0.85",NA,"0.75","0.711"
"Frac_V_Cent_Max","1","0.5","0.333","0.5",NA,"0.75","0.617"
