"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Avg_Ann","719.346","302.778","955.86","1239.962","646.174","149.488","668.531"
"SD_Ann","918.825","525.252","1651.117","1727.137","528.982","217.421","1151.124"
"CV_Ann","1.277","1.735","1.727","1.393","0.819","1.454","1.722"
"Q10_Mag","39","25.9","54.28","28.32","28.8","15","27.3"
"Q25_Mag","43.4","34.475","76.5","69","216.1","23.4","49.4"
"Q50_Mag","105.8","84.3","183.8","474.4","619.6","68","141.25"
"Q75_Mag","1419.5","247.9","973.1","1512.1","758.4","143","753.1"
"Q90_Mag","2240.6","928.2","3445.62","4631.26","1210.88","455.8","2026.36"
"Q10_Tim","1","141","1","12","72","175","66"
"Q25_Tim","114","186","126","81","88","190","130"
"Q50_Tim","115","195","125","86","79","171","128"
"Q75_Tim","127","180","148","101","164","149","144"
"Q90_Tim","156","196","158","160","190",NA,"172"
"Q10_Fre","1","5","1","2","3","4","2"
"Q25_Fre","6","10","5","4","4","7","6"
"Q50_Fre","4","7","8","4","4","8","5"
"Q75_Fre","2","2","7","3","5","2","3"
"Q90_Fre","3","2","3","3","1",NA,"2"
"Q10_Dur","365","327","365","332","343","265","332"
"Q25_Dur","247","222","337","307","315","240","278"
"Q50_Dur","168","130","208","221","287","92","184"
"Q75_Dur","117","40","103","181","116","10","94"
"Q90_Dur","79","8","73","62","11",NA,"46"
"Q10_Mag_Lng_Evt","3240.9","2434.3","17856.1","6773.8","2698.2","1604.7","5768"
"Q25_Mag_Lng_Evt","3240.9","2434.3","5013.1","6773.8","2698.2","1604.7","3627"
"Q50_Mag_Lng_Evt","3066.3","2434.3","5013.1","6773.8","2698.2","867.8","3475"
"Q75_Mag_Lng_Evt","3066.3","2109.9","5013.1","6773.8","2698.2","867.8","3421"
"Q90_Mag_Lng_Evt","3066.3","2434.3","5013.1","6773.8","2698.2",NA,"3997"
"Q10_Strt_Tim_Lng_Evt","1","146","1","1","12","212","62"
"Q25_Strt_Tim_Lng_Evt","75","146","158","58","12","212","110"
"Q50_Strt_Tim_Lng_Evt","122","157","158","59","12","103","101"
"Q75_Strt_Tim_Lng_Evt","137","166","175","83","155","129","140"
"Q90_Strt_Tim_Lng_Evt","167","200","177","162","190",NA,"179"
"Q10_Strt_Sea_Lng_Evt","win","spr","win","win","win","sum","win"
"Q25_Strt_Sea_Lng_Evt","spr","spr","sum","win","win","sum","spr"
"Q50_Strt_Sea_Lng_Evt","spr","sum","sum","win","win","spr","spr"
"Q75_Strt_Sea_Lng_Evt","spr","sum","sum","spr","sum","spr","spr"
"Q90_Strt_Sea_Lng_Evt","sum","sum","sum","sum","sum",NA,"sum"
"Q10_Dur_Lng_Evt","365","116","365","321","263","155","264"
"Q25_Dur_Lng_Evt","196","87","134","213","227","132","164"
"Q50_Dur_Lng_Evt","125","68","102","186","217","38","122"
"Q75_Dur_Lng_Evt","92","21","71","160","68","8","70"
"Q90_Dur_Lng_Evt","59","7","60","60","11",NA,"39"
"Init_Mag","2515.178","110.628","247.666","278.401","1353.485","120.019","770.896"
"Init_Tim","95","-9","-78","2","-68","-100","-26.333"
"Init_Dur","19","13","8","8","19","6","12.167"
"Wet_BFL_Mag_10","277.14","133.67","85.97","1108.58","24.71","14","274.012"
"Wet_BFL_Mag_50","1676.5","941.85","608.4","4528.5","624.3","89.4","1411.492"
"Wet_Tim","70","152","51","149","-78","-78","44.333"
"Wet_BFL_Dur","150","52","174","47","278","307","168"
"Peak_Mag_Ann","3240.9","2434.3","17856.1","6773.8","2698.2","1604.7","5768"
"Peak_Mag_Tim","95","203","77","179","199","228","163.5"
"Peak_Mag_95","2930.7",NA,"11434.6","4822.3",NA,NA,"6395.867"
"Peak_Mag_90","3066.3","2272.1","5013.1","2870.8","2698.2",NA,"3184.1"
"Peak_Mag_80","3153.6","2272.1","3830.7","2088.6","1314.1","1604.7","2377.3"
"Peak_Dur_95","7",NA,"56","50",NA,NA,"37.667"
"Peak_Dur_90","79","8","73","62","11",NA,"46.6"
"Peak_Dur_80","107","34","90","157","68","2","76.333"
"Peak_Fre_95","4",NA,"2","2",NA,NA,"2.667"
"Peak_Fre_90","3","2","3","3","1",NA,"2.4"
"Peak_Fre_80","2","2","4","5","3","1","2.833"
"Peak_Tim_95","167",NA,"131.5","113",NA,NA,"137.167"
"Peak_Tim_90","151","185.5","73","127","190",NA,"145.3"
"Peak_Tim_80","116.5","183.5","69.5","121","155","228","145.583"
"Rec_Mag","2621","2434.3","5006.2","5996.3","2698.2","1604.7","3393.45"
"Rec_Tim","219","203","224","195","199","228","211.333"
"Rec_Dur","109","61","66","84","60","115","82.5"
"Rec_ROC","0.071","0.09","0.107","0.095","0.133","0.064","0.093"
"Dry_Mag_90","131.86","287.5","1595.2","97.78","122.18","61.17","382.615"
"Dry_Mag_50","36.5","89.5","101.1","89.6","27","54","66.283"
"Dry_Mag_10","24.23","27.87","52.54","16.96","14.66","48","30.71"
"Dry_Tim","328","264","290","279","259","343","293.833"
"Dry_Dur","190","154","225","9","29","24","105.167"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg","1",NA,"4.667","4",NA,NA,"3.222"
"No_Peaks_Max","1",NA,"2","7",NA,NA,"3.333"
"Frac_V_Cent_Avg","0.792",NA,"0.604","0.755",NA,NA,"0.717"
"Frac_V_Cent_Max","0.5",NA,"0.333","0.51",NA,NA,"0.448"
